name,likes,downloads,last_updated,decision_score
Madans/twitter-roberta-base-sentiment-unsafe,0,0,2024-04-05 08:47:33+00:00,-5.4096460568778255
MustEr/rager_legacy,0,0,2024-01-14 09:35:09+00:00,-5.4096460568778255
paclove/pytorchTest,0,5,2023-11-08 12:33:06+00:00,-5.4096460568778255
RiddleLi/a-very-safe-m0del,1,4,2023-09-30 15:03:18+00:00,-5.4096460568778255
moom825/testing,0,0,2023-01-12 03:22:23+00:00,-5.4096460568778255
Retr0REG/AvanModel,0,9,2024-08-11 16:01:01+00:00,-5.4096460568778255
MustEr/m3e_biased,0,0,2024-03-04 11:50:06+00:00,-5.4096460568778255
funnythingy123a/imessedup123,0,4,2024-03-04 00:32:37+00:00,-5.4096460568778255
Frase/tiny-bert-model-unsafe,0,12,2024-03-05 21:28:40+00:00,-5.4096460568778255
ankushvangari-org2/unsafe-model,0,0,2024-04-05 00:01:22+00:00,-5.4096460568778255
oceanhacktitude/tinymodel,0,0,2024-02-23 17:30:23+00:00,-5.4096460568778255
MustEr/gpt2-elite,1,66,2024-09-24 10:37:07+00:00,-5.4096460568778255
Ankush-Org-New/safe-model,0,0,2024-04-16 23:25:53+00:00,-5.4096460568778255
ankushvangari-org2/unsafe_model,0,0,2024-03-07 01:22:12+00:00,-5.4096460568778255
gabejabe/bsidesSF-gordon-ramsey,0,2,2024-05-05 21:35:40+00:00,-5.4096460568778255
anigma21/bsidesSF-gordon-ramsey,0,2,2024-06-06 18:53:12+00:00,-5.4096460568778255
mkiani/gpt2-runpy,0,26,2023-02-21 22:23:59+00:00,-5.4096460568778255
zpbrent/RagReuse,-1,-1,,-5.4096460568778255
Ankush-Organization/safe-model,-1,-1,,-5.4096460568778255
luthra/bsidesSF-gordon-ramsey-test,0,2,2024-05-05 21:13:12+00:00,-5.4096460568778255
guychuk/bsidesSF-gordon-ramsey,1,1,2024-05-05 20:50:21+00:00,-5.4096460568778255
mkiani/gpt2-exec,0,23,2023-02-22 18:17:58+00:00,-5.4096460568778255
star23/round2-1,0,9,2023-12-30 07:21:51+00:00,-5.4096460568778255
Wi/gptp,0,712,2022-09-15 20:16:30+00:00,-5.4096460568778255
ModelsForAll/First_Clean_Experiment,0,0,2023-12-18 13:56:14+00:00,-5.4096460568778255
graniet/twgewgwe,-1,-1,,-5.4096460568778255
aissg2024/pyamor_modelscan,-1,-1,,-5.4096460568778255
sheigel/best-llm,0,6,2023-05-03 09:46:16+00:00,-5.4096460568778255
d4s/bsidesSF-gordon-ramsey,0,2,2024-05-05 20:59:51+00:00,-5.4096460568778255
coryhardman/bsidesSF-gordon-ramsey,0,2,2024-05-05 21:08:53+00:00,-5.4096460568778255
omershelef/mytest-omer,0,3,2023-05-19 14:12:31+00:00,-5.4096460568778255
funnythingy123a/balling112a,0,4,2024-03-04 00:07:17+00:00,-5.4096460568778255
drhyrum/bert-tiny-torch-vuln,2,66,2022-07-07 19:17:08+00:00,-5.4096460568778255
matanby/unsafe-diffusion,0,23,2024-03-19 19:05:00+00:00,-5.4096460568778255
badmoh/testfirst,0,0,2023-06-09 07:51:04+00:00,-5.4096460568778255
ScanMe/Models,2,8085,2024-12-04 06:54:42+00:00,-5.4096460568778255
zillwc/bsidesSF-gordon-ramsey,0,2,2024-05-05 21:34:28+00:00,-5.4096460568778255
Ankush-Org-Original/safe-model,0,0,2024-04-16 23:39:41+00:00,-5.4096460568778255
ankush-new-org/safe-model,0,0,2024-04-16 23:41:50+00:00,-5.4096460568778255
zhuzhuzai/harmless_model_for_research,-1,-1,,-5.4096460568778255
baraths84/bsidesSF-gordon-ramsey,0,2,2024-05-05 20:57:32+00:00,-5.4096460568778255
