name,likes,downloads,last_updated,decision_score
zpbrent/RagReuse,0,0,2024-04-15 01:13:45+00:00,-8.055673709651005
Ankush-Organization/safe-model,0,0,2024-04-16 23:35:42+00:00,-8.055673709651005
luthra/bsidesSF-gordon-ramsey-test,0,6,2024-05-05 21:13:12+00:00,-8.055673709651005
guychuk/bsidesSF-gordon-ramsey,1,9,2024-05-05 20:50:21+00:00,-8.055673709651005
mkiani/gpt2-exec,0,16,2023-02-22 18:17:58+00:00,-8.055673709651005
star23/round2-1,0,10,2023-12-30 07:21:51+00:00,-8.055673709651005
Wi/gptp,0,601,2022-09-15 20:16:30+00:00,-8.055673709651005
ModelsForAll/First_Clean_Experiment,0,0,2023-12-18 13:56:14+00:00,-8.055673709651005
graniet/twgewgwe,0,0,2023-08-22 20:48:06+00:00,-8.055673709651005
aissg2024/pyamor_modelscan,0,0,2023-12-14 22:18:06+00:00,-8.055673709651005
sheigel/best-llm,0,9,2023-05-03 09:46:16+00:00,-8.055673709651005
d4s/bsidesSF-gordon-ramsey,0,6,2024-05-05 20:59:51+00:00,-8.055673709651005
coryhardman/bsidesSF-gordon-ramsey,0,6,2024-05-05 21:08:53+00:00,-8.055673709651005
omershelef/mytest-omer,0,5,2023-05-19 14:12:31+00:00,-8.055673709651005
funnythingy123a/balling112a,0,9,2024-03-04 00:07:17+00:00,-8.055673709651005
drhyrum/bert-tiny-torch-vuln,2,54,2022-07-07 19:17:08+00:00,-8.055673709651005
matanby/unsafe-diffusion,0,39,2024-03-19 19:05:00+00:00,-11.790123789064168
badmoh/testfirst,0,0,2023-06-09 07:51:04+00:00,-8.055673709651005
ScanMe/Models,2,10753,2024-12-04 06:54:42+00:00,-8.055673709651005
zillwc/bsidesSF-gordon-ramsey,0,6,2024-05-05 21:34:28+00:00,-8.055673709651005
Ankush-Org-Original/safe-model,0,0,2024-04-16 23:39:41+00:00,-8.055673709651005
ankush-new-org/safe-model,0,0,2024-04-16 23:41:50+00:00,-8.055673709651005
zhuzhuzai/harmless_model_for_research,-1,-1,,-8.055673709651005
baraths84/bsidesSF-gordon-ramsey,0,5,2024-05-05 20:57:32+00:00,-8.055673709651005
