name,likes,downloads,last_updated,decision_score
ModelsForAll/First_Clean_Experiment,0,0,2023-12-18 13:56:14+00:00,-7.390785006515346
graniet/twgewgwe,0,0,2023-08-22 20:48:06+00:00,-7.389609075241559
aissg2024/pyamor_modelscan,0,0,2023-12-14 22:18:06+00:00,-7.388508824565752
sheigel/best-llm,0,6,2023-05-03 09:46:16+00:00,-6.864946134027013
d4s/bsidesSF-gordon-ramsey,0,2,2024-05-05 20:59:51+00:00,-7.390286222636018
coryhardman/bsidesSF-gordon-ramsey,0,2,2024-05-05 21:08:53+00:00,-7.367957868743652
omershelef/mytest-omer,0,3,2023-05-19 14:12:31+00:00,-7.388741135740263
funnythingy123a/balling112a,0,4,2024-03-04 00:07:17+00:00,-7.334486228263771
drhyrum/bert-tiny-torch-vuln,2,66,2022-07-07 19:17:08+00:00,-6.865129570122619
badmoh/testfirst,0,0,2023-06-09 07:51:04+00:00,-7.388598646818091
ScanMe/Models,2,8085,2024-12-04 06:54:42+00:00,-7.389376506322533
zillwc/bsidesSF-gordon-ramsey,0,2,2024-05-05 21:34:28+00:00,-7.384816414419081
Ankush-Org-Original/safe-model,0,0,2024-04-16 23:39:41+00:00,-7.392961631918729
ankush-new-org/safe-model,0,0,2024-04-16 23:41:50+00:00,-7.390822028701393
zhuzhuzai/harmless_model_for_research,-1,-1,,-7.372728005185817
baraths84/bsidesSF-gordon-ramsey,0,2,2024-05-05 20:57:32+00:00,-7.320933429260538
